24,3,318.00,360.00,54.00,127.00,1,-1,-1,-1
24,4,381.00,186.00,46.00,83.00,1,-1,-1,-1
24,7,691.00,571.00,76.00,174.00,1,-1,-1,-1
24,5,874.00,219.00,50.00,97.00,1,-1,-1,-1
24,1,933.00,795.00,95.00,213.00,1,-1,-1,-1
24,8,1185.00,344.00,65.00,116.00,1,-1,-1,-1
24,2,1594.00,412.00,79.00,119.00,1,-1,-1,-1
25,13,0.00,337.00,28.00,104.00,1,-1,-1,-1
25,6,199.00,488.00,65.00,174.00,1,-1,-1,-1
25,12,326.00,217.00,44.00,92.00,1,-1,-1,-1
25,3,333.00,356.00,54.00,127.00,1,-1,-1,-1
25,4,388.00,182.00,43.00,83.00,1,-1,-1,-1
25,7,700.00,574.00,76.00,174.00,1,-1,-1,-1
25,5,879.00,216.00,50.00,95.00,1,-1,-1,-1
25,1,931.00,796.00,95.00,213.00,1,-1,-1,-1
25,8,1203.00,342.00,65.00,116.00,1,-1,-1,-1
25,2,1587.00,412.00,89.00,114.00,1,-1,-1,-1
26,13,0.00,337.00,28.00,104.00,1,-1,-1,-1
26,6,199.00,488.00,65.00,174.00,1,-1,-1,-1
26,12,326.00,217.00,44.00,92.00,1,-1,-1,-1
26,3,333.00,356.00,54.00,127.00,1,-1,-1,-1
26,4,388.00,182.00,43.00,83.00,1,-1,-1,-1
26,7,700.00,574.00,76.00,174.00,1,-1,-1,-1
26,5,879.00,216.00,50.00,95.00,1,-1,-1,-1
26,1,931.00,796.00,95.00,213.00,1,-1,-1,-1
26,8,1203.00,342.00,65.00,116.00,1,-1,-1,-1
26,2,1587.00,412.00,89.00,114.00,1,-1,-1,-1
28,13,7.00,328.00,45.00,109.00,1,-1,-1,-1
28,6,209.00,486.00,65.00,174.00,1,-1,-1,-1
28,12,335.00,212.00,44.00,92.00,1,-1,-1,-1
28,3,344.00,354.00,54.00,121.00,1,-1,-1,-1
28,4,388.00,177.00,42.00,83.00,1,-1,-1,-1
28,7,700.00,574.00,76.00,167.00,1,-1,-1,-1
28,5,883.00,212.00,45.00,94.00,1,-1,-1,-1
28,1,932.00,795.00,95.00,218.00,1,-1,-1,-1
28,8,1220.00,341.00,64.00,112.00,1,-1,-1,-1
28,2,1579.00,406.00,84.00,116.00,1,-1,-1,-1
29,13,11.00,324.00,54.00,112.00,1,-1,-1,-1
29,6,214.00,485.00,65.00,174.00,1,-1,-1,-1
29,12,339.00,209.00,44.00,92.00,1,-1,-1,-1
29,3,349.00,354.00,54.00,117.00,1,-1,-1,-1
29,4,388.00,174.00,41.00,83.00,1,-1,-1,-1
29,7,700.00,574.00,76.00,163.00,1,-1,-1,-1
29,5,885.00,210.00,42.00,93.00,1,-1,-1,-1
29,1,932.00,794.00,95.00,220.00,1,-1,-1,-1
29,8,1229.00,340.00,63.00,110.00,1,-1,-1,-1
29,2,1576.00,403.00,82.00,118.00,1,-1,-1,-1
30,13,18.00,315.00,72.00,118.00,1,-1,-1,-1
30,6,224.00,483.00,65.00,174.00,1,-1,-1,-1
30,12,348.00,204.00,44.00,92.00,1,-1,-1,-1
30,3,360.00,352.00,54.00,111.00,1,-1,-1,-1
30,4,389.00,168.00,40.00,83.00,1,-1,-1,-1
30,7,700.00,574.00,76.00,155.00,1,-1,-1,-1
30,5,890.00,207.00,37.00,92.00,1,-1,-1,-1
30,1,933.00,793.00,95.00,225.00,1,-1,-1,-1
30,8,1246.00,339.00,62.00,106.00,1,-1,-1,-1
30,2,1568.00,398.00,77.00,120.00,1,-1,-1,-1
31,13,18.00,315.00,72.00,118.00,1,-1,-1,-1
31,6,224.00,483.00,65.00,174.00,1,-1,-1,-1
31,12,348.00,204.00,44.00,92.00,1,-1,-1,-1
31,3,360.00,352.00,54.00,111.00,1,-1,-1,-1
31,4,389.00,168.00,40.00,83.00,1,-1,-1,-1
31,7,700.00,574.00,76.00,155.00,1,-1,-1,-1
31,5,890.00,207.00,37.00,92.00,1,-1,-1,-1
31,1,933.00,793.00,95.00,225.00,1,-1,-1,-1
31,8,1246.00,339.00,62.00,106.00,1,-1,-1,-1
31,2,1568.00,398.00,77.00,120.00,1,-1,-1,-1
32,13,30.00,313.00,72.00,118.00,1,-1,-1,-1
32,6,229.00,479.00,65.00,174.00,1,-1,-1,-1
32,12,355.00,203.00,43.00,91.00,1,-1,-1,-1
32,3,367.00,350.00,54.00,111.00,1,-1,-1,-1
32,4,391.00,167.00,40.00,82.00,1,-1,-1,-1
32,7,705.00,572.00,76.00,157.00,1,-1,-1,-1
32,5,891.00,206.00,38.00,91.00,1,-1,-1,-1
32,1,934.00,796.00,95.00,221.00,1,-1,-1,-1
32,8,1251.00,341.00,63.00,104.00,1,-1,-1,-1
32,2,1563.00,399.00,77.00,118.00,1,-1,-1,-1
33,13,43.00,312.00,72.00,118.00,1,-1,-1,-1
33,6,234.00,476.00,65.00,174.00,1,-1,-1,-1
33,12,361.00,201.00,41.00,90.00,1,-1,-1,-1
33,3,373.00,347.00,54.00,111.00,1,-1,-1,-1
33,4,393.00,165.00,41.00,81.00,1,-1,-1,-1
33,7,711.00,569.00,76.00,159.00,1,-1,-1,-1
33,5,893.00,204.00,39.00,89.00,1,-1,-1,-1
33,1,935.00,798.00,95.00,217.00,1,-1,-1,-1
33,8,1257.00,342.00,65.00,102.00,1,-1,-1,-1
33,2,1558.00,400.00,77.00,117.00,1,-1,-1,-1
34,13,55.00,310.00,72.00,118.00,1,-1,-1,-1
34,6,239.00,472.00,65.00,174.00,1,-1,-1,-1
34,12,368.00,200.00,40.00,89.00,1,-1,-1,-1
34,3,379.00,345.00,54.00,111.00,1,-1,-1,-1
34,4,396.00,163.00,41.00,80.00,1,-1,-1,-1
34,7,716.00,567.00,76.00,161.00,1,-1,-1,-1
34,5,894.00,203.00,40.00,88.00,1,-1,-1,-1
34,1,936.00,800.00,95.00,213.00,1,-1,-1,-1
34,8,1262.00,343.00,67.00,100.00,1,-1,-1,-1
34,2,1552.00,401.00,77.00,115.00,1,-1,-1,-1
36,13,79.00,306.00,72.00,118.00,1,-1,-1,-1
36,6,250.00,465.00,65.00,174.00,1,-1,-1,-1
36,12,381.00,197.00,37.00,87.00,1,-1,-1,-1
36,3,392.00,340.00,54.00,111.00,1,-1,-1,-1
36,4,400.00,160.00,42.00,79.00,1,-1,-1,-1
36,7,727.00,562.00,76.00,166.00,1,-1,-1,-1
36,5,897.00,200.00,42.00,86.00,1,-1,-1,-1
36,1,938.00,805.00,95.00,206.00,1,-1,-1,-1
36,8,1272.00,346.00,71.00,96.00,1,-1,-1,-1
36,2,1542.00,403.00,78.00,112.00,1,-1,-1,-1
39,13,124.00,304.00,72.00,115.00,1,-1,-1,-1
39,6,274.00,459.00,61.00,174.00,1,-1,-1,-1
39,12,406.00,187.00,32.00,88.00,1,-1,-1,-1
39,4,414.00,151.00,35.00,82.00,1,-1,-1,-1
39,3,421.00,335.00,54.00,111.00,1,-1,-1,-1
39,7,752.00,559.00,76.00,166.00,1,-1,-1,-1
39,5,908.00,190.00,42.00,93.00,1,-1,-1,-1
39,1,951.00,808.00,95.00,210.00,1,-1,-1,-1
39,8,1302.00,344.00,62.00,98.00,1,-1,-1,-1
39,2,1525.00,393.00,79.00,118.00,1,-1,-1,-1
40,13,153.00,302.00,72.00,113.00,1,-1,-1,-1
40,6,290.00,455.00,59.00,174.00,1,-1,-1,-1
40,12,422.00,181.00,28.00,88.00,1,-1,-1,-1
40,4,423.00,145.00,31.00,84.00,1,-1,-1,-1
40,3,440.00,332.00,54.00,111.00,1,-1,-1,-1
40,7,769.00,556.00,76.00,166.00,1,-1,-1,-1
40,5,916.00,183.00,42.00,97.00,1,-1,-1,-1
40,1,959.00,809.00,95.00,213.00,1,-1,-1,-1
40,8,1322.00,342.00,56.00,100.00,1,-1,-1,-1
40,2,1514.00,387.00,79.00,121.00,1,-1,-1,-1
41,13,153.00,302.00,72.00,113.00,1,-1,-1,-1
41,6,290.00,455.00,59.00,174.00,1,-1,-1,-1
41,12,422.00,181.00,28.00,88.00,1,-1,-1,-1
41,4,423.00,145.00,31.00,84.00,1,-1,-1,-1
41,3,440.00,332.00,54.00,111.00,1,-1,-1,-1
41,7,769.00,556.00,76.00,166.00,1,-1,-1,-1
41,5,916.00,183.00,42.00,97.00,1,-1,-1,-1
41,1,959.00,809.00,95.00,213.00,1,-1,-1,-1
41,8,1322.00,342.00,56.00,100.00,1,-1,-1,-1
41,2,1514.00,387.00,79.00,121.00,1,-1,-1,-1
42,13,168.00,298.00,72.00,113.00,1,-1,-1,-1
42,6,298.00,453.00,59.00,174.00,1,-1,-1,-1
42,4,426.00,142.00,33.00,83.00,1,-1,-1,-1
42,12,429.00,178.00,30.00,88.00,1,-1,-1,-1
42,3,449.00,328.00,54.00,111.00,1,-1,-1,-1
42,7,778.00,554.00,76.00,166.00,1,-1,-1,-1
42,5,921.00,180.00,42.00,96.00,1,-1,-1,-1
42,1,963.00,809.00,95.00,217.00,1,-1,-1,-1
42,8,1326.00,340.00,59.00,102.00,1,-1,-1,-1
42,2,1511.00,384.00,79.00,123.00,1,-1,-1,-1
43,13,183.00,294.00,72.00,113.00,1,-1,-1,-1
43,6,306.00,451.00,59.00,174.00,1,-1,-1,-1
43,4,429.00,138.00,36.00,83.00,1,-1,-1,-1
43,12,437.00,174.00,32.00,88.00,1,-1,-1,-1
43,3,457.00,324.00,54.00,111.00,1,-1,-1,-1
43,7,787.00,553.00,76.00,166.00,1,-1,-1,-1
43,5,927.00,177.00,42.00,94.00,1,-1,-1,-1
43,1,966.00,809.00,95.00,221.00,1,-1,-1,-1
43,8,1330.00,338.00,61.00,104.00,1,-1,-1,-1
43,2,1509.00,382.00,78.00,124.00,1,-1,-1,-1
44,13,198.00,290.00,72.00,113.00,1,-1,-1,-1
44,6,314.00,449.00,59.00,174.00,1,-1,-1,-1
44,4,432.00,134.00,38.00,83.00,1,-1,-1,-1
44,12,444.00,171.00,34.00,88.00,1,-1,-1,-1
44,3,465.00,319.00,54.00,111.00,1,-1,-1,-1
44,7,796.00,551.00,76.00,166.00,1,-1,-1,-1
44,5,932.00,174.00,42.00,93.00,1,-1,-1,-1
44,1,970.00,809.00,95.00,225.00,1,-1,-1,-1
44,8,1334.00,335.00,63.00,106.00,1,-1,-1,-1
44,2,1506.00,379.00,77.00,126.00,1,-1,-1,-1
46,13,227.00,282.00,72.00,113.00,1,-1,-1,-1
46,6,331.00,446.00,59.00,174.00,1,-1,-1,-1
46,4,438.00,127.00,43.00,82.00,1,-1,-1,-1
46,12,459.00,165.00,37.00,88.00,1,-1,-1,-1
46,3,481.00,311.00,54.00,111.00,1,-1,-1,-1
46,7,814.00,547.00,76.00,166.00,1,-1,-1,-1
46,5,942.00,168.00,42.00,91.00,1,-1,-1,-1
46,1,977.00,809.00,95.00,233.00,1,-1,-1,-1
46,8,1343.00,330.00,67.00,110.00,1,-1,-1,-1
46,2,1502.00,374.00,75.00,129.00,1,-1,-1,-1
47,13,244.00,280.00,68.00,112.00,1,-1,-1,-1
47,6,338.00,442.00,59.00,172.00,1,-1,-1,-1
47,4,445.00,123.00,43.00,82.00,1,-1,-1,-1
47,12,468.00,162.00,38.00,87.00,1,-1,-1,-1
47,3,491.00,309.00,55.00,110.00,1,-1,-1,-1
47,7,822.00,544.00,78.00,169.00,1,-1,-1,-1
47,5,948.00,165.00,42.00,91.00,1,-1,-1,-1
47,1,980.00,809.00,95.00,233.00,1,-1,-1,-1
47,8,1348.00,329.00,67.00,110.00,1,-1,-1,-1
47,2,1493.00,373.00,78.00,128.00,1,-1,-1,-1
48,13,260.00,278.00,65.00,112.00,1,-1,-1,-1
48,6,346.00,438.00,59.00,170.00,1,-1,-1,-1
48,4,453.00,120.00,43.00,82.00,1,-1,-1,-1
48,12,476.00,159.00,39.00,87.00,1,-1,-1,-1
48,3,500.00,307.00,56.00,109.00,1,-1,-1,-1
48,7,830.00,541.00,80.00,171.00,1,-1,-1,-1
48,5,953.00,162.00,42.00,91.00,1,-1,-1,-1
48,1,984.00,809.00,95.00,233.00,1,-1,-1,-1
48,8,1353.00,328.00,67.00,111.00,1,-1,-1,-1
48,2,1485.00,371.00,81.00,126.00,1,-1,-1,-1
49,13,276.00,276.00,62.00,111.00,1,-1,-1,-1
49,6,354.00,434.00,59.00,168.00,1,-1,-1,-1
49,4,460.00,116.00,43.00,82.00,1,-1,-1,-1
49,12,484.00,156.00,40.00,87.00,1,-1,-1,-1
49,3,510.00,304.00,57.00,109.00,1,-1,-1,-1
49,7,838.00,539.00,83.00,174.00,1,-1,-1,-1
49,5,959.00,159.00,42.00,91.00,1,-1,-1,-1
49,1,987.00,809.00,95.00,233.00,1,-1,-1,-1
49,8,1358.00,327.00,67.00,111.00,1,-1,-1,-1
49,2,1476.00,369.00,83.00,125.00,1,-1,-1,-1
50,13,309.00,272.00,55.00,109.00,1,-1,-1,-1
50,6,369.00,427.00,59.00,164.00,1,-1,-1,-1
50,4,475.00,109.00,43.00,82.00,1,-1,-1,-1
50,12,501.00,150.00,42.00,86.00,1,-1,-1,-1
50,3,529.00,300.00,58.00,108.00,1,-1,-1,-1
50,7,855.00,533.00,87.00,179.00,1,-1,-1,-1
50,5,970.00,153.00,42.00,91.00,1,-1,-1,-1
50,1,994.00,809.00,95.00,233.00,1,-1,-1,-1
50,8,1368.00,325.00,67.00,112.00,1,-1,-1,-1
50,2,1459.00,366.00,89.00,121.00,1,-1,-1,-1
51,13,309.00,272.00,55.00,109.00,1,-1,-1,-1
51,6,369.00,427.00,59.00,164.00,1,-1,-1,-1
51,4,475.00,109.00,43.00,82.00,1,-1,-1,-1
51,12,501.00,150.00,42.00,86.00,1,-1,-1,-1
51,3,529.00,300.00,58.00,108.00,1,-1,-1,-1
51,7,855.00,533.00,87.00,179.00,1,-1,-1,-1
51,5,970.00,153.00,42.00,91.00,1,-1,-1,-1
51,1,994.00,809.00,95.00,233.00,1,-1,-1,-1
51,8,1368.00,325.00,67.00,112.00,1,-1,-1,-1
51,2,1459.00,366.00,89.00,121.00,1,-1,-1,-1
52,13,323.00,270.00,55.00,109.00,1,-1,-1,-1
52,6,378.00,425.00,59.00,164.00,1,-1,-1,-1
52,4,482.00,106.00,43.00,82.00,1,-1,-1,-1
52,12,512.00,146.00,42.00,86.00,1,-1,-1,-1
52,3,536.00,297.00,58.00,109.00,1,-1,-1,-1
52,7,866.00,532.00,83.00,179.00,1,-1,-1,-1
52,5,977.00,150.00,42.00,91.00,1,-1,-1,-1
52,1,998.00,810.00,95.00,233.00,1,-1,-1,-1
52,8,1370.00,324.00,67.00,112.00,1,-1,-1,-1
52,2,1453.00,363.00,89.00,123.00,1,-1,-1,-1
53,13,338.00,269.00,55.00,109.00,1,-1,-1,-1
53,6,388.00,424.00,59.00,164.00,1,-1,-1,-1
53,4,489.00,103.00,43.00,82.00,1,-1,-1,-1
53,12,522.00,143.00,42.00,86.00,1,-1,-1,-1
53,3,544.00,294.00,58.00,110.00,1,-1,-1,-1
53,7,877.00,531.00,79.00,179.00,1,-1,-1,-1
53,5,983.00,147.00,42.00,91.00,1,-1,-1,-1
53,1,1002.00,811.00,95.00,233.00,1,-1,-1,-1
53,8,1372.00,323.00,67.00,112.00,1,-1,-1,-1
53,2,1447.00,360.00,89.00,124.00,1,-1,-1,-1
54,13,353.00,267.00,55.00,109.00,1,-1,-1,-1
54,6,397.00,422.00,59.00,164.00,1,-1,-1,-1
54,4,495.00,100.00,43.00,82.00,1,-1,-1,-1
54,12,533.00,140.00,42.00,86.00,1,-1,-1,-1
54,3,552.00,291.00,58.00,111.00,1,-1,-1,-1
54,7,888.00,530.00,74.00,179.00,1,-1,-1,-1
54,5,990.00,145.00,42.00,91.00,1,-1,-1,-1
54,1,1006.00,812.00,95.00,233.00,1,-1,-1,-1
54,8,1374.00,322.00,67.00,112.00,1,-1,-1,-1
54,2,1441.00,357.00,89.00,125.00,1,-1,-1,-1
